Id,date,Ttb,Tx,Tn,Utb,Un,RRR,Bh,Sh,RunOff,Thang
15469,2004-05-19 00:00:00.000,"25,8","30,2","22,8",80,58,0,"4,2","7,9",112,NULL
15470,2004-05-20 00:00:00.000,"27,2","33,5","22,7",66,40,0,"7,1","10,7",109,NULL
15471,2004-05-21 00:00:00.000,"26,1","32,5","22,9",73,55,0,"4,8","2,4",105,NULL
15472,2004-05-22 00:00:00.000,"25,7","31,5","22,9",83,58,"4,5","3,4","3,9",104,NULL
15473,2004-05-23 00:00:00.000,"26,2","32,4","21,9",75,53,0,6,"7,3",102,NULL
15474,2004-05-24 00:00:00.000,"24,4","29,3","22,2",86,77,"4,6","2,3","2,1",105,NULL
15475,2004-05-25 00:00:00.000,"25,1",31,"20,8",83,59,0,3,"9,1",101,NULL
15476,2004-05-26 00:00:00.000,"26,4","31,8","21,2",73,53,0,"4,4","10,4",102,NULL
15477,2004-05-27 00:00:00.000,"26,6","33,5","21,5",74,51,0,"4,8","10,7",104,NULL
15478,2004-05-28 00:00:00.000,26,"33,1",21,77,48,"12,7","5,2","9,4","98,2",NULL
15479,2004-05-29 00:00:00.000,"25,6","33,4","20,4",76,54,0,"3,5","10,7",92,NULL
15480,2004-05-30 00:00:00.000,"25,6","32,7","21,8",82,55,"13,8","3,7","7,2","98,2",NULL
15481,2004-05-31 00:00:00.000,"24,8",32,"20,5",82,59,"11,7","2,8","8,2",115,NULL
15482,2004-06-01 00:00:00.000,"23,8","29,4","21,2",84,67,"2,1","2,5","5,7",113,NULL
15483,2004-06-02 00:00:00.000,24,"29,4","21,3",84,62,1,"3,7","3,3",108,NULL
15484,2004-06-03 00:00:00.000,"24,6","30,2","21,4",87,65,"2,7","2,6","4,4",112,NULL
15485,2004-06-04 00:00:00.000,"25,2","29,8","21,3",85,63,0,"2,4","5,1",112,NULL
15486,2004-06-05 00:00:00.000,"25,7",31,"22,7",83,60,"0,7","2,8","6,2",109,NULL
15487,2004-06-06 00:00:00.000,"25,3","31,1","21,7",84,61,0,"2,5","3,9",108,NULL
15488,2004-06-07 00:00:00.000,"24,8","29,6","22,8",88,69,"1,5","2,7","6,6",116,NULL
15489,2004-06-08 00:00:00.000,"24,2","29,7","21,6",88,71,"10,9","2,2","5,3",136,NULL
15490,2004-06-09 00:00:00.000,"24,6","29,6","21,4",87,67,2,"2,2","5,4",150,NULL
15491,2004-06-10 00:00:00.000,"24,8","30,9","22,9",90,73,"1,3","2,6","3,8",170,NULL
15492,2004-06-11 00:00:00.000,"23,6","27,7","21,7",91,77,"8,3","1,7","0,3",236,NULL
15493,2004-06-12 00:00:00.000,"22,8","24,2",22,97,97,"15,5","0,6",0,213,NULL
15494,2004-06-13 00:00:00.000,"23,2","27,5","21,4",90,70,"29,4","1,6","0,6",286,NULL
15495,2004-06-14 00:00:00.000,"24,6",29,"21,8",81,69,"0,8","2,9","6,8",292,NULL
15496,2004-06-15 00:00:00.000,"24,8",30,"21,6",80,59,0,"2,7","6,6",271,NULL
15497,2004-06-16 00:00:00.000,"25,7",31,"21,6",75,56,0,"5,6","11,4",239,NULL
15498,2004-06-17 00:00:00.000,"26,2","32,5","20,5",69,48,0,"6,3","9,6",213,NULL
15499,2004-06-18 00:00:00.000,"25,6","31,5","21,1",75,62,0,"5,5","9,1",197,NULL
15500,2004-06-19 00:00:00.000,"23,7","29,2","19,7",82,66,"12,6","3,8","5,4",185,NULL
15501,2004-06-20 00:00:00.000,"24,6","29,8","20,7",84,63,"2,2","3,8","8,4",176,NULL
15502,2004-06-21 00:00:00.000,"24,2","29,1","20,8",87,69,"3,6","3,1","4,2",170,NULL
15503,2004-06-22 00:00:00.000,"24,1","29,2","21,5",87,72,"5,6","3,3","4,5",170,NULL
15504,2004-06-23 00:00:00.000,"24,7",29,"22,8",82,62,"1,5","4,2","3,6",167,NULL
15505,2004-06-24 00:00:00.000,"24,7","29,4","21,5",77,58,0,"4,2","2,7",155,NULL
15506,2004-06-25 00:00:00.000,"25,2","30,5","22,7",80,63,0,"5,3","7,7",212,NULL
15507,2004-06-26 00:00:00.000,"24,8","30,5","22,8",85,68,"3,9","3,8","4,5",167,NULL
15508,2004-06-27 00:00:00.000,"23,6","28,5","20,8",90,81,19,"1,7","2,5",144,NULL
15509,2004-06-28 00:00:00.000,"23,5","28,8","20,7",91,82,"9,8","1,9","2,6",141,NULL
15510,2004-06-29 00:00:00.000,"24,3",28,"22,5",92,84,0,2,"2,4",143,NULL
15511,2004-06-30 00:00:00.000,"25,8","30,9",22,80,65,0,"3,5","10,1",141,NULL
15512,2004-07-01 00:00:00.000,"25,9",31,"21,7",84,65,0,4,"10,4",136,NULL
15513,2004-07-02 00:00:00.000,"24,8","28,6","22,5",89,77,"6,9","1,6","1,8",129,NULL
15514,2004-07-03 00:00:00.000,"24,1","29,5","21,4",92,90,"12,1","1,7","3,2",133,NULL
15515,2004-07-04 00:00:00.000,25,"30,5","22,3",91,80,"4,6","2,2","7,8",150,NULL
15516,2004-07-05 00:00:00.000,"25,5","32,3","22,1",86,65,3,"3,2","9,6",150,NULL
15517,2004-07-06 00:00:00.000,"24,7","32,6","19,2",85,56,"29,4","3,4","10,6",139,NULL
15518,2004-07-07 00:00:00.000,"23,6","30,4","19,5",89,67,"15,1","2,2","8,4",185,NULL
15519,2004-07-08 00:00:00.000,"24,1","29,7","20,5",85,66,0,"2,2","8,6",166,NULL
15520,2004-07-09 00:00:00.000,25,"30,7","21,2",82,61,"0,2","3,1","8,5",147,NULL
15521,2004-07-10 00:00:00.000,"24,1","30,1","20,6",82,60,0,"3,2","6,4",153,NULL
15522,2004-07-11 00:00:00.000,"23,6","29,2","20,2",84,63,0,"2,2","2,4",156,NULL
15523,2004-07-12 00:00:00.000,"23,9","29,7","19,6",83,64,0,"2,9","5,3",170,NULL
15524,2004-07-13 00:00:00.000,"23,7",30,"20,6",88,66,"9,7","2,8","4,4",170,NULL
15525,2004-07-14 00:00:00.000,"24,5","30,5","20,9",86,56,"42,4","1,9","7,2",194,NULL
15526,2004-07-15 00:00:00.000,"24,5",31,21,87,61,2,"2,2","8,1",206,NULL
15527,2004-07-16 00:00:00.000,"24,1","30,3","19,6",86,71,"42,3","2,4","9,9",209,NULL
15528,2004-07-17 00:00:00.000,25,"30,5",20,86,67,"30,7","3,1","8,5",218,NULL
15529,2004-07-18 00:00:00.000,"23,5","28,8","21,2",92,82,"17,7","1,8","5,5",194,NULL
15530,2004-07-19 00:00:00.000,24,"28,8","20,5",88,77,"14,2","1,2",6,204,NULL
15531,2004-07-20 00:00:00.000,"23,9","29,1","20,5",90,79,"3,6","2,2","5,8",225,NULL
15532,2004-07-21 00:00:00.000,"23,8","28,8","20,5",87,68,0,"1,7","4,4",209,NULL
15533,2004-07-22 00:00:00.000,"23,9","27,5","21,8",84,71,0,"2,4","1,6",219,NULL
15534,2004-07-23 00:00:00.000,"24,1",29,"21,2",85,70,0,"2,9","4,3",207,NULL
15535,2004-07-24 00:00:00.000,"24,5","29,5","22,1",83,64,0,3,"3,6",178,NULL
15536,2004-07-25 00:00:00.000,"23,8",30,"21,1",88,68,"35,7","2,8","5,8",164,NULL
15537,2004-07-26 00:00:00.000,"23,1","27,5","21,6",95,88,"28,9",1,"1,4",172,NULL
15538,2004-07-27 00:00:00.000,"23,8",29,"21,4",86,66,"7,7","2,1","4,7",227,NULL
15539,2004-07-28 00:00:00.000,"23,6",29,22,90,75,"16,4","1,8","3,4",231,NULL
15540,2004-07-29 00:00:00.000,"23,5","28,2","21,6",91,74,"32,4","1,5","3,9",245,NULL
15541,2004-07-30 00:00:00.000,"23,4","28,5","21,4",91,82,2,"1,3","3,9",300,NULL
15542,2004-07-31 00:00:00.000,"24,2","29,6","21,8",89,71,"1,5","2,2","5,9",279,NULL
15543,2004-08-01 00:00:00.000,"24,1","29,2","21,7",89,68,"7,2","1,4","3,5",283,NULL
15544,2004-08-02 00:00:00.000,"23,8","29,6","21,7",90,73,"19,7","1,5","4,8",266,NULL
15545,2004-08-03 00:00:00.000,"23,5","29,3","21,6",89,68,"7,1",3,"7,5",330,NULL
15546,2004-08-04 00:00:00.000,"24,1","28,7","21,7",88,69,"0,9",2,"7,6",297,NULL
15547,2004-08-05 00:00:00.000,"22,4",28,"21,1",94,92,"4,4","1,1","2,8",283,NULL
15548,2004-08-06 00:00:00.000,"22,1","27,6","20,8",95,93,12,"0,7","1,5",341,NULL
15549,2004-08-07 00:00:00.000,"23,2","29,7",21,89,69,"20,4","1,7","2,9",385,NULL
15550,2004-08-08 00:00:00.000,"23,2","28,5","20,8",87,72,"3,1","2,1","4,5",417,NULL
15551,2004-08-09 00:00:00.000,"21,9",27,"20,8",96,95,"12,1","0,9","0,7",400,NULL
15552,2004-08-10 00:00:00.000,"23,1","28,7","20,4",89,71,"1,3","2,2","3,3",411,NULL
15553,2004-08-11 00:00:00.000,"22,6","26,3","21,5",96,93,"13,2","1,2","0,2",409,NULL
15554,2004-08-12 00:00:00.000,"21,9","26,3","20,5",95,90,33,"0,8",0,500,NULL
15555,2004-08-13 00:00:00.000,"22,8",27,"21,3",94,87,"25,6","1,4","0,9",531,NULL
15556,2004-08-14 00:00:00.000,"23,9","27,8","21,9",90,75,"7,2","2,3","5,5",604,NULL
15557,2004-08-15 00:00:00.000,"24,3","29,6","22,2",85,63,"2,1","2,5","2,7",593,NULL
15558,2004-08-16 00:00:00.000,"24,9",30,"21,2",85,69,0,"2,7","7,5",575,NULL
15559,2004-08-17 00:00:00.000,"23,9","27,1","21,5",92,80,9,1,1,519,NULL
15560,2004-08-18 00:00:00.000,"22,8",28,"21,5",95,94,"16,4","0,8","1,9",580,NULL
15561,2004-08-19 00:00:00.000,"22,8","25,5","21,7",96,92,13,"0,6","0,7",859,NULL
15562,2004-08-20 00:00:00.000,"23,8","27,5","21,5",91,74,"11,8","1,2","3,1",775,NULL
15563,2004-08-21 00:00:00.000,"24,3",28,"22,5",91,78,"11,5","1,1","2,5",690,NULL
15564,2004-08-22 00:00:00.000,25,30,"22,5",84,71,3,"2,2","5,5",592,NULL
15565,2004-08-23 00:00:00.000,"24,7",30,"21,5",89,68,"6,2","2,1","6,5",515,NULL
15566,2004-08-24 00:00:00.000,"25,4","30,7",22,86,63,"5,3","2,7",9,468,NULL
15567,2004-08-25 00:00:00.000,"26,1","31,5","21,7",83,63,0,"2,9","5,4",429,NULL
15568,2004-08-26 00:00:00.000,26,"31,5","22,2",79,57,"0,3","4,8","9,2",392,NULL
15569,2004-08-27 00:00:00.000,"24,6","30,4",22,85,67,"0,9","5,2","1,5",361,NULL
15570,2004-08-28 00:00:00.000,"25,6","30,7","21,9",82,61,0,4,"1,8",339,NULL
15571,2004-08-29 00:00:00.000,25,30,"21,9",83,67,"9,2","3,6","2,5",319,NULL
15572,2004-08-30 00:00:00.000,"25,3","30,6",22,81,63,"0,5","2,9","2,3",299,NULL
15573,2004-08-31 00:00:00.000,"25,3","30,5","22,2",82,62,"0,8","3,5","1,2",281,NULL
15574,2004-09-01 00:00:00.000,"24,3","29,5","21,4",87,68,"6,7","2,4","4,7",265,NULL
15575,2004-09-02 00:00:00.000,24,"28,5","21,5",89,67,"8,1","1,7","1,3",282,NULL
15576,2004-09-03 00:00:00.000,"24,1","28,5",21,87,68,9,"2,6","3,7",273,NULL
15577,2004-09-04 00:00:00.000,"23,6","29,7","21,7",93,84,"5,3","2,4","7,1",268,NULL
15578,2004-09-05 00:00:00.000,"24,9",30,"21,5",83,64,0,"3,8","10,8",263,NULL
15579,2004-09-06 00:00:00.000,"24,8","30,7","21,1",85,60,0,"3,7","9,6",257,NULL
15580,2004-09-07 00:00:00.000,"23,3","29,2","20,9",89,66,"9,9","2,8","3,7",256,NULL
15581,2004-09-08 00:00:00.000,"24,3",30,"21,2",84,61,"2,7","3,8","7,1",255,NULL
15582,2004-09-09 00:00:00.000,"22,2","28,7",21,93,89,"42,7","1,2","3,5",254,NULL
15583,2004-09-10 00:00:00.000,"24,2","29,7","20,5",83,61,0,"3,3","10,3",258,NULL
15584,2004-09-11 00:00:00.000,"23,2","28,7","19,8",88,71,0,"2,2","2,5",236,NULL
15585,2004-09-12 00:00:00.000,"23,7",29,"21,3",89,66,"16,1","2,4","2,6",228,NULL
15586,2004-09-13 00:00:00.000,"23,8","30,2","21,5",89,64,"1,9","1,9","4,4",249,NULL
15587,2004-09-14 00:00:00.000,"23,8","29,2","21,8",89,66,"14,4",2,"3,4",271,NULL
15588,2004-09-15 00:00:00.000,"23,9","29,5","21,4",88,66,22,"2,3","5,6",262,NULL
15589,2004-09-16 00:00:00.000,"24,3","29,5",22,89,68,"13,6","2,2",4,284,NULL
15590,2004-09-17 00:00:00.000,"24,3",30,"21,4",90,73,"38,9","1,1","5,1",275,NULL
15591,2004-09-18 00:00:00.000,"23,4",27,"21,5",90,73,"0,4","1,8","1,6",300,NULL
15592,2004-09-19 00:00:00.000,"23,7",30,"21,2",89,68,"22,5","1,6","5,3",315,NULL
15593,2004-09-20 00:00:00.000,"23,4","29,8","20,8",89,64,"69,8","1,4",5,400,NULL
15594,2004-09-21 00:00:00.000,"24,7",31,"21,3",83,56,0,"3,7","7,5",432,NULL
15595,2004-09-22 00:00:00.000,"24,7","30,6","20,7",79,52,0,"3,8",11,375,NULL
15596,2004-09-23 00:00:00.000,"24,8",31,20,80,55,0,"4,3","10,3",325,NULL
15597,2004-09-24 00:00:00.000,"24,9","30,8","20,9",80,57,0,"3,5","9,7",300,NULL
15598,2004-09-25 00:00:00.000,"24,8","30,5","20,7",80,59,0,5,11,282,NULL
15599,2004-09-26 00:00:00.000,"22,9","27,9","20,3",92,82,"18,3","1,9",3,272,NULL
15600,2004-09-27 00:00:00.000,"22,9","26,6","20,7",90,79,"0,1","1,4","3,4",281,NULL
15601,2004-09-28 00:00:00.000,"24,5","30,6","20,5",83,60,0,"3,4","9,2",247,NULL
15602,2004-09-29 00:00:00.000,"23,4","27,2","21,9",88,81,0,"3,5","4,2",231,NULL
15603,2004-09-30 00:00:00.000,"24,7","30,1","21,8",82,59,0,4,"9,1",228,NULL
15604,2004-10-01 00:00:00.000,"24,5",30,"21,2",84,57,0,"3,1","6,3",224,NULL
15605,2004-10-02 00:00:00.000,"23,3","26,2","21,9",93,88,"2,7",2,"0,1",226,NULL
15606,2004-10-03 00:00:00.000,"23,4",28,"21,2",89,72,"2,7","1,8","4,6",245,NULL
15607,2004-10-04 00:00:00.000,"22,9",28,"20,3",89,72,"1,6","2,2","4,2",240,NULL
15608,2004-10-05 00:00:00.000,"23,3","27,7","21,2",87,72,"4,4",3,"2,6",229,NULL
15609,2004-10-06 00:00:00.000,"23,5","27,7","21,6",85,70,0,"3,3","6,2",222,NULL
15610,2004-10-07 00:00:00.000,"23,4","28,9","20,7",80,59,0,"3,3","6,4",218,NULL
15611,2004-10-08 00:00:00.000,"23,7","29,5","19,6",78,58,0,"3,7","6,7",219,NULL
15612,2004-10-09 00:00:00.000,"23,4",28,"21,7",85,70,0,"2,6","3,5",213,NULL
15613,2004-10-10 00:00:00.000,"23,9","28,5","20,9",81,58,0,"3,2","2,2",207,NULL
15614,2004-10-11 00:00:00.000,"23,2",28,"20,3",81,65,0,"3,2",1,197,NULL
15615,2004-10-12 00:00:00.000,22,"26,7","17,1",81,64,0,"3,9","4,3",191,NULL
15616,2004-10-13 00:00:00.000,"22,7","28,7","19,4",77,55,0,"5,4","7,6",180,NULL
15617,2004-10-14 00:00:00.000,"22,6","29,1","18,5",79,49,0,5,"6,2",171,NULL
15618,2004-10-15 00:00:00.000,"22,9","29,7","19,5",81,56,0,4,"5,5",165,NULL
15619,2004-10-16 00:00:00.000,"22,6","28,3","19,2",81,57,0,"4,4","9,2",160,NULL
15620,2004-10-17 00:00:00.000,"22,4",29,"17,4",78,49,0,"4,6","9,8",155,NULL
15621,2004-10-18 00:00:00.000,"21,5",28,"17,1",80,57,0,5,"8,6",152,NULL
15622,2004-10-19 00:00:00.000,"21,8","28,7","15,7",74,44,0,"5,7","9,7",150,NULL
15623,2004-10-20 00:00:00.000,"22,9","29,4","17,8",74,42,0,"4,9","10,4",145,NULL
15624,2004-10-21 00:00:00.000,"22,7",29,"18,2",80,52,0,"5,9","6,7",141,NULL
15625,2004-10-22 00:00:00.000,"23,4","29,4","19,6",78,54,0,"5,2","9,8",141,NULL
15626,2004-10-23 00:00:00.000,23,"30,3","18,6",82,58,0,"5,6","10,1",138,NULL
15627,2004-10-24 00:00:00.000,"23,3",28,"20,9",78,52,0,"5,2",7,135,NULL
15628,2004-10-25 00:00:00.000,"23,1","28,7","20,3",77,55,0,"5,2","10,1",132,NULL
15629,2004-10-26 00:00:00.000,"21,9",28,"18,1",77,59,0,"6,8","10,1",130,NULL
15630,2004-10-27 00:00:00.000,"22,4","29,7","16,2",82,59,0,"5,6",10,129,NULL
15631,2004-10-28 00:00:00.000,"24,3","30,6","21,2",78,48,0,"4,4","10,5",129,NULL
15632,2004-10-29 00:00:00.000,"23,7","29,2","21,7",80,58,0,5,"9,6",126,NULL
15633,2004-10-30 00:00:00.000,"22,8","26,5","20,5",84,71,0,"3,8","0,5",125,NULL
15634,2004-10-31 00:00:00.000,23,"28,3",21,84,71,0,"3,1","2,7",123,NULL
15635,2004-11-01 00:00:00.000,"23,4","28,2","21,1",78,57,0,5,"8,7",122,NULL
15636,2004-11-02 00:00:00.000,23,28,"20,5",77,56,0,"4,7","8,1",120,NULL
15637,2004-11-03 00:00:00.000,"22,7","27,7",20,78,62,0,"6,4","10,4",122,NULL
15638,2004-11-04 00:00:00.000,"23,8","29,2","20,4",75,57,0,6,"9,5",119,NULL
15639,2004-11-05 00:00:00.000,"24,1","29,5","20,8",79,58,0,"4,8","7,7",119,NULL
15640,2004-11-06 00:00:00.000,24,29,"21,8",78,56,0,"5,9","9,7",119,NULL
15641,2004-11-07 00:00:00.000,"22,8","27,5","20,1",81,65,0,4,"6,7",128,NULL
15642,2004-11-08 00:00:00.000,"23,2","28,3","20,2",83,65,0,"4,5",7,118,NULL
15643,2004-11-09 00:00:00.000,"23,3","27,8","21,1",88,72,0,"3,6","6,2",119,NULL
15644,2004-11-10 00:00:00.000,"23,8",31,"19,1",81,54,0,"4,3",9,118,NULL
15645,2004-11-11 00:00:00.000,"24,6","31,2","20,6",76,51,0,"5,9","10,6",116,NULL
15646,2004-11-12 00:00:00.000,24,"30,2","20,7",77,49,0,"6,1","10,7",116,NULL
15647,2004-11-13 00:00:00.000,"23,3",28,"21,2",85,70,0,"3,4","1,1",115,NULL
15648,2004-11-14 00:00:00.000,24,"29,5","21,4",84,65,"1,2","4,7","8,3",116,NULL
15649,2004-11-15 00:00:00.000,"24,6","31,2","21,3",79,50,0,"5,8",10,116,NULL
15650,2004-11-16 00:00:00.000,"23,1","28,3","20,3",82,62,0,"5,2","8,4",113,NULL
15651,2004-11-17 00:00:00.000,23,"28,2","21,2",82,64,0,"5,1","4,6",116,NULL
15652,2004-11-18 00:00:00.000,"22,9","27,5","20,5",78,57,0,"5,4","8,8",113,NULL
15653,2004-11-19 00:00:00.000,"21,8","27,4","19,9",75,56,0,"6,2",10,118,NULL
15654,2004-11-20 00:00:00.000,"20,3","26,6","16,2",75,45,0,"6,8","9,7",115,NULL
15655,2004-11-21 00:00:00.000,"19,8","24,6","15,2",83,64,0,"3,2","3,8",118,NULL
15656,2004-11-22 00:00:00.000,"19,9","25,8","16,7",85,63,0,4,"3,9",115,NULL
15657,2004-11-23 00:00:00.000,"22,4","27,4","19,3",86,66,"2,1",2,"1,4",112,NULL
15658,2004-11-24 00:00:00.000,"22,7","25,1","21,1",93,92,"4,2","2,2","0,3",112,NULL
15659,2004-11-25 00:00:00.000,"24,1","29,2",22,83,61,0,"4,1","9,3",115,NULL
15660,2004-11-26 00:00:00.000,"23,3","26,2","21,5",85,74,"0,1","3,9","2,6",122,NULL
15661,2004-11-27 00:00:00.000,"23,1","27,5","21,3",86,67,3,"3,8","7,8",141,NULL
15662,2004-11-28 00:00:00.000,23,"26,6","21,2",83,70,"0,2","3,9","4,3",141,NULL
15663,2004-11-29 00:00:00.000,"22,3","26,8","20,5",82,62,0,"4,4","9,6",141,NULL
15664,2004-11-30 00:00:00.000,"20,9","26,8","17,8",83,62,0,"4,6","8,9",141,NULL
15665,2004-12-01 00:00:00.000,"21,1","26,5","17,7",87,67,"0,6","2,6","1,1",136,NULL
15666,2004-12-02 00:00:00.000,"22,1","25,7","20,6",91,86,"0,3","2,2","3,3",135,NULL
15667,2004-12-03 00:00:00.000,"22,3","26,7","20,3",83,64,0,"3,2","5,3",132,NULL
15668,2004-12-04 00:00:00.000,"22,4","28,7","19,5",79,55,0,"5,2","6,5",132,NULL
15669,2004-12-05 00:00:00.000,"20,5","25,5","18,1",78,60,0,"6,4","8,2",142,NULL
15670,2004-12-06 00:00:00.000,"21,3","26,5",19,81,63,0,"5,6","8,5",142,NULL
15671,2004-12-07 00:00:00.000,"21,4",25,"19,8",82,70,0,"4,1",0,142,NULL
15672,2004-12-08 00:00:00.000,"19,5",22,"18,6",85,80,0,"2,2",0,139,NULL
15673,2004-12-09 00:00:00.000,"20,1",25,"17,5",80,62,0,"5,6","6,5",135,NULL
15674,2004-12-10 00:00:00.000,"20,9","25,6","18,9",82,70,0,"4,9","5,1",129,NULL
15675,2004-12-11 00:00:00.000,"21,5","25,5","19,4",84,70,0,"4,1","5,4",123,NULL
15676,2004-12-12 00:00:00.000,"21,8","25,8",20,80,66,0,"5,8","6,7",118,NULL
15677,2004-12-13 00:00:00.000,"20,7","26,2","18,2",78,56,0,"6,8","7,4",118,NULL
15678,2004-12-14 00:00:00.000,"20,9","27,5","16,7",78,57,0,"5,8","7,9",115,NULL
15679,2004-12-15 00:00:00.000,"21,4","27,4",18,82,58,0,"4,9","6,8",112,NULL
15680,2004-12-16 00:00:00.000,22,"26,8","19,6",79,56,0,"7,3","4,3",104,NULL
15681,2004-12-17 00:00:00.000,21,"24,7",19,79,65,0,"5,6",0,101,NULL
15682,2004-12-18 00:00:00.000,"21,9","28,4","18,6",76,50,0,"5,4","5,1",101,NULL
15683,2004-12-19 00:00:00.000,"21,4",28,18,76,45,0,"5,8","7,5",112,NULL
15684,2004-12-20 00:00:00.000,"20,6","26,8","17,1",73,38,0,"7,2",7,112,NULL
15685,2004-12-21 00:00:00.000,"19,9","25,7",17,74,50,0,5,"4,5",112,NULL
15686,2004-12-22 00:00:00.000,"19,8","26,5","15,9",69,44,0,"6,4","6,8",108,NULL
15687,2004-12-23 00:00:00.000,20,"26,9","15,2",71,52,0,"5,8","6,2",105,NULL
15688,2004-12-24 00:00:00.000,"20,5","27,5","16,4",80,52,0,4,10,102,NULL
15689,2004-12-25 00:00:00.000,"20,3","26,3","16,6",75,49,0,"5,4","9,8","99,6",NULL
15690,2004-12-26 00:00:00.000,"20,8","27,5","16,6",73,45,0,"5,6","9,1","95,7",NULL
15691,2004-12-27 00:00:00.000,"20,9",26,"17,3",72,50,0,"5,4",7,"88,3",NULL
15692,2004-12-28 00:00:00.000,"20,1","24,5","17,7",75,61,0,"4,8","5,9","88,3",NULL
15693,2004-12-29 00:00:00.000,"20,4","26,5","17,5",77,55,0,"5,6","7,9","84,6",NULL
15694,2004-12-30 00:00:00.000,"20,9",27,"18,2",79,56,0,"4,8","9,9","85,8",NULL
15695,2004-12-31 00:00:00.000,"20,4","25,5","18,6",80,65,0,"4,8","8,3","85,8",NULL
15696,2005-01-01 00:00:00.000,"18,3",22,"16,4",78,63,0,"4,4","8,2","86,4",NULL
15697,2005-01-02 00:00:00.000,"18,4",25,"14,8",76,52,0,"4,8","10,1","87,4",NULL
15698,2005-01-03 00:00:00.000,"19,7","27,2","15,5",75,46,0,"4,4",10,"78,4",NULL
15699,2005-01-04 00:00:00.000,20,"26,7","16,2",75,49,0,"5,6","10,4","79,1",NULL
15700,2005-01-05 00:00:00.000,"19,5","25,5","16,2",78,59,0,"5,2","9,7","81,3",NULL
15701,2005-01-06 00:00:00.000,"20,3",26,"16,5",76,54,0,"5,7","10,1","82,5",NULL
15702,2005-01-07 00:00:00.000,"21,2","27,3","18,3",77,53,0,"4,3","8,1","77,1",NULL
15703,2005-01-08 00:00:00.000,"20,8","26,2","18,2",76,52,0,6,"10,2",73,NULL
15704,2005-01-09 00:00:00.000,20,26,"16,5",74,60,0,"5,9","10,3","71,4",NULL
15705,2005-01-10 00:00:00.000,"21,2","27,2","18,3",75,44,0,"7,2","10,5","67,6",NULL
15706,2005-01-11 00:00:00.000,"21,5","26,5","18,5",79,60,0,"6,3","8,1","63,9",NULL
15707,2005-01-12 00:00:00.000,"21,6","26,5","19,5",75,53,0,"7,1","8,2","63,9",NULL
15708,2005-01-13 00:00:00.000,"20,9","27,5","17,2",75,47,0,"7,2","10,4","63,2",NULL
15709,2005-01-14 00:00:00.000,"20,1","25,8","17,5",74,52,0,"5,6","10,4","68,2",NULL
15710,2005-01-15 00:00:00.000,"19,3","24,9","16,3",78,59,0,"6,5","10,3",58,NULL
15711,2005-01-16 00:00:00.000,"19,3",25,"16,4",76,55,0,"6,5","9,9","58,6",NULL
15712,2005-01-17 00:00:00.000,"19,8","26,8","16,4",78,50,0,"6,6","8,9","56,5",NULL
15713,2005-01-18 00:00:00.000,"20,6","27,8","16,4",72,45,0,"6,3","10,1","55,9",NULL
15714,2005-01-19 00:00:00.000,"20,6",29,"15,5",66,33,0,8,"10,3","54,7",NULL
15715,2005-01-20 00:00:00.000,"20,6","28,4","16,3",75,47,0,"7,5","10,4","57,7",NULL
15716,2005-01-21 00:00:00.000,"21,1","27,8","17,1",75,51,0,"6,9","10,4",53,NULL
15717,2005-01-22 00:00:00.000,"21,7","28,5","17,9",74,49,0,"6,8","10,3","56,6",NULL
15718,2005-01-23 00:00:00.000,"22,1",29,"18,4",73,42,0,"7,6","10,5","55,7",NULL
15719,2005-01-24 00:00:00.000,"21,9","30,6","16,5",74,47,0,"5,3","9,8","54,7",NULL
15720,2005-01-25 00:00:00.000,"22,7","31,8","16,9",68,38,0,"6,3",10,"51,8",NULL
15721,2005-01-26 00:00:00.000,"23,4","31,6","17,2",70,45,0,5,"8,8","55,9",NULL
15722,2005-01-27 00:00:00.000,"23,2",31,"17,2",70,50,0,"5,1","7,6","53,6",NULL
15723,2005-01-28 00:00:00.000,"23,9","31,5","17,9",67,46,0,"5,9","8,6","51,5",NULL
15724,2005-01-29 00:00:00.000,"24,5","32,5",18,70,44,0,"6,7",9,"50,7",NULL
15725,2005-01-30 00:00:00.000,"24,6",33,"19,1",63,33,0,"8,1","9,1","53,4",NULL
15726,2005-01-31 00:00:00.000,"22,1","28,5","17,9",74,52,0,"6,9","10,3","51,9",NULL
15727,2005-02-01 00:00:00.000,"22,5","29,8","18,8",69,46,0,"8,2","10,6","49,8",NULL
15728,2005-02-02 00:00:00.000,"22,3",30,"18,1",76,47,0,"6,7","10,1",39,NULL
15729,2005-02-03 00:00:00.000,"22,7","30,3","18,8",75,51,0,"6,4","9,7","43,5",NULL
15730,2005-02-04 00:00:00.000,"23,4","32,4","17,7",71,34,0,"7,8","9,6","46,4",NULL
15731,2005-02-05 00:00:00.000,"23,5","33,2","18,2",68,35,0,"6,7","10,3","35,4",NULL
15732,2005-02-06 00:00:00.000,"23,4","31,4","18,5",72,35,0,"7,4","10,5","41,2",NULL
15733,2005-02-07 00:00:00.000,"22,8","30,8","17,2",74,46,0,"6,4","10,4","37,9",NULL
15734,2005-02-08 00:00:00.000,"23,2","30,5","19,1",72,44,0,"7,8","10,8","36,8",NULL
15735,2005-02-09 00:00:00.000,"23,4","30,3","19,2",72,44,0,"6,6","10,4","45,2",NULL
15736,2005-02-10 00:00:00.000,"23,1","30,5","18,8",73,45,0,"7,9","10,8","43,8",NULL
